,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おやつと刺繍０３,,オヤツトシシュウゼロサン,岐阜県中津川市付知町８４４７－１９０,岐阜県中津川市付知町８４４７－１９０,,0753-67-9001,菓子製造業 菓子製造業    ,菓子製造業,菓子製造業,,,,,,中切　まるみ,ﾅｶｷﾞﾘﾏﾙﾐ,,R4.7.25,R4.7.25,R9.8.31,新規,60000570,,恵那保健所,おやつと刺繍０３,0573,0753-67-9001,,,,岐阜県中津川市付知町８４４７－１９０,岐阜県中津川市付知町８４４７－１９０,,106919,岐阜県,中津川市,付知町,,2022/07/25,2022/07/25,,2027/08/31,,中切　まるみ,,,,,,,,,60000570,新規,菓子製造業,菓子製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,おやつと刺繍０３,おやつと刺繍０３,,,1,,,,,オヤツトシシュウゼロサン
ファミリーマート恵那やまおか店,,ファミリーマートエナヤマオカテン,岐阜県恵那市山岡町上手向字石平前184-2,岐阜県恵那市山岡町上手向字石平前１８４－２,,0573570355,飲食店営業 コンビニエンスストア    ,飲食店営業,コンビニエンスストア,,,,,コンビニエンスストア,株式会社Ｌｕｋｅ,ﾙｰｸ,岐阜県瑞浪市南小田町４－８,R4.7.21,R4.7.21,R10.5.31,新規,60000572,,恵那保健所,ファミリーマート恵那やまおか店,0573,0573-57-0355,,,,岐阜県恵那市山岡町上手向字石平前１８４－２,岐阜県恵那市山岡町上手向字石平前１８４－２,,107362,岐阜県,恵那市,山岡町上手向,,2022/07/21,2022/07/21,,2028/05/31,株式会社Ｌｕｋｅ,,,岐阜県瑞浪市南小田町４－８,岐阜県瑞浪市南小田町４－８,,107051,岐阜県,瑞浪市,南小田町４,60000572,新規,飲食店営業,コンビニエンスストア コンビニエンスストア,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ファミリーマート恵那やまおか店,ファミリマト恵那やまおか店,株式会社Ｌｕｋｅ,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリーマートエナヤマオカテン
あざみ亭,,アザミテイ,岐阜県中津川市付知町１１７７３－５,岐阜県中津川市付知町１１７７３－５,,0573-82-2576,飲食店営業 一般食堂    ,飲食店営業,一般食堂,,,,,一般食堂,原　弘道,ﾊﾗ ﾋﾛﾐﾁ,,R4.7.25,R4.7.25,R9.8.31,新規,60000573,,恵那保健所,あざみ亭,0573,0573-82-2576,,,,岐阜県中津川市付知町１１７７３－５,岐阜県中津川市付知町１１７７３－５,,106919,岐阜県,中津川市,付知町,,2022/07/25,2022/07/25,,2027/08/31,,原　弘道,,,,,,,,,60000573,新規,飲食店営業,一般食堂 一般食堂,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,あざみ亭,あざみ亭,,,1,,,,,アザミテイ
セブン－イレブン中津川付知町店,,セブンイレブンナカツガワツケチチョウテン,岐阜県中津川市付知町１０９４０－１,岐阜県中津川市付知町１０９４０－１,,0573-82-3227,飲食店営業 コンビニエンスストア    ,飲食店営業,コンビニエンスストア,,,,,コンビニエンスストア,小池　英明,ｺｲｹ ﾋﾃﾞｱｷ,,R4.7.25,R4.7.25,R9.8.31,新規,60000574,,恵那保健所,セブン－イレブン中津川付知町店,0573,0573-82-3227,,,,岐阜県中津川市付知町１０９４０－１,岐阜県中津川市付知町１０９４０－１,,106919,岐阜県,中津川市,付知町,,2022/07/25,2022/07/25,,2027/08/31,,小池　英明,,,,,,,,,60000574,新規,飲食店営業,コンビニエンスストア コンビニエンスストア,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,セブンイレブン中津川付知町店,セブンイレブン中津川付知町店,,セブンイレブン,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,セブンイレブンナカツガワツケチチョウテン
ファミリーマート付知尾ヶ平店,,ファミリーマートツケチオガヒラテン,岐阜県中津川市付知町４９５６－５５,岐阜県中津川市付知町４９５６－５５,,0573-83-1503,飲食店営業 コンビニエンスストア    ,飲食店営業,コンビニエンスストア,,,,,コンビニエンスストア,三尾　吉孝,ﾐｵ ﾖｼﾀｶ,,R4.7.25,R4.7.25,R9.8.31,新規,60000575,,恵那保健所,ファミリーマート付知尾ヶ平店,0573,0573-83-1503,,,,岐阜県中津川市付知町４９５６－５５,岐阜県中津川市付知町４９５６－５５,,106919,岐阜県,中津川市,付知町,,2022/07/25,2022/07/25,,2027/08/31,,三尾　吉孝,,,,,,,,,60000575,新規,飲食店営業,コンビニエンスストア コンビニエンスストア,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ファミリーマート付知尾ヶ平店,ファミリマト付知尾ヶ平店,,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリーマートツケチオガヒラテン
ＭＡＳＵＹＡ,,マスヤ,岐阜県中津川市田瀬１４４０－１,岐阜県中津川市田瀬１４４０－１,,0573-72-2850,菓子製造業 菓子製造業    ,菓子製造業,菓子製造業,,,,,,熊﨑　千代子,ｸﾏｻﾞｷ ﾁﾖｺ,,R4.7.28,R4.7.28,R9.8.31,新規,60000577,,恵那保健所,ＭＡＳＵＹＡ,0573,0573-72-2850,,,,岐阜県中津川市田瀬１４４０－１,岐阜県中津川市田瀬１４４０－１,,106918,岐阜県,中津川市,田瀬,,2022/07/28,2022/07/28,,2027/08/31,,熊﨑　千代子,,,,,,,,,60000577,新規,菓子製造業,菓子製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,ＭＡＳＵＹＡ,ＭＡＳＵＹＡ,,,1,,,,,マスヤ
居酒屋まいるど,,イザカヤマイルド,岐阜県中津川市下野２９３－６,岐阜県中津川市下野２９３－６,,0573-72-3094,飲食店営業 居酒屋    ,飲食店営業,居酒屋,,,,,居酒屋,野浦　真由美,ﾉｳﾗ ﾏﾕﾐ,,R4.7.28,R4.7.28,R9.8.31,新規,60000578,,恵那保健所,居酒屋まいるど,0573,0573-72-3094,,,,岐阜県中津川市下野２９３－６,岐阜県中津川市下野２９３－６,,106916,岐阜県,中津川市,下野,,2022/07/28,2022/07/28,,2027/08/31,,野浦　真由美,,,,,,,,,60000578,新規,飲食店営業,居酒屋 居酒屋,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,居酒屋まいるど,居酒屋まいるど,,,1,,,,,イザカヤマイルド
ファミリーマート北恵那福岡店,,ファミリーマートキタエナフクオカテン,岐阜県中津川市福岡１２２３－２９,岐阜県中津川市福岡１２２３－２９,,0573-76-3021,飲食店営業 コンビニエンスストア    ,飲食店営業,コンビニエンスストア,,,,,コンビニエンスストア,有限会社コンビニエンスマルケイ,ﾕｳｹﾞﾝｶﾞｲｼｬｺﾝﾋﾞﾆｴﾝｽﾏﾙｹｲ,岐阜県恵那市大井町２１９４－２８２,R4.7.28,R4.7.28,R9.8.31,新規,60000583,,恵那保健所,ファミリーマート北恵那福岡店,0573,0573-76-3021,,,,岐阜県中津川市福岡１２２３－２９,岐阜県中津川市福岡１２２３－２９,,106921,岐阜県,中津川市,福岡,,2022/07/28,2022/07/28,,2027/08/31,有限会社コンビニエンスマルケイ,,,岐阜県恵那市大井町２１９４－２８２,岐阜県恵那市大井町２１９４－２８２,,107324,岐阜県,恵那市,大井町,60000583,新規,飲食店営業,コンビニエンスストア コンビニエンスストア,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ファミリーマート北恵那福岡店,ファミリマト北恵那福岡店,有限会社コンビニエンスマルケイ,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリーマートキタエナフクオカテン
百味,,ヒャクミ,岐阜県中津川市加子母９４７－２０,岐阜県中津川市加子母９４７－２０,,0573-67-8565,飲食店営業 中華料理    ,飲食店営業,中華料理,,,,,中華料理,永興合同会社,ｴｲｺｳｺﾞｳﾄﾞｳｶﾞｲｼｬ,福島県耶麻郡猪苗代町字芦原４３,R4.7.27,R4.7.27,R9.8.31,新規,60000586,,恵那保健所,百味,0573,0573-67-8565,,,,岐阜県中津川市加子母９４７－２０,岐阜県中津川市加子母９４７－２０,,106913,岐阜県,中津川市,加子母,,2022/07/27,2022/07/27,,2027/08/31,永興合同会社,,,福島県耶麻郡猪苗代町字芦原４３,福島県耶麻郡猪苗代町字芦原４３,,52536,福島県,耶麻郡猪苗代町,芦原,60000586,新規,飲食店営業,中華料理 中華料理,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,百味,百味,永興合同会社,,1,,,,,ヒャクミ
馬瀬さくらや,,マゼサクラヤ,岐阜県下呂市馬瀬西村６８９,岐阜県下呂市馬瀬西村６８９,,09014170444,飲食店営業 一般食堂    ,飲食店営業,一般食堂,,,,,一般食堂,澤田　勝人,ｻﾜﾀﾞｶﾂﾋﾄ,,R4.7.20,R4.7.20,R9.8.31,新規,61000165,,飛騨保健所,馬瀬さくらや,0576,09014170444,,,,岐阜県下呂市馬瀬西村６８９,岐阜県下呂市馬瀬西村６８９,,108986,岐阜県,下呂市,馬瀬西村,,2022/07/20,2022/07/20,,2027/08/31,,澤田　勝人,,,,,,,,,61000165,新規,飲食店営業,一般食堂 一般食堂,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,馬瀬さくらや,馬瀬さくらや,,,1,,,,,マゼサクラヤ
佐橋工業株式会社内社員食堂,,サハシコウギョウカブシキガイシャナイシャインショクドウ,岐阜県下呂市金山町金山２９６９番地,岐阜県下呂市金山町金山２９６９番地,,0576-32-2752,飲食店営業 めん類食堂    ,飲食店営業,めん類食堂,,,,,めん類食堂,有限会社ゲゼレ,ﾕｳｹﾞﾝｶｲｼｬｹﾞｾﾞﾚ,岐阜県高山市松倉町２０６１番地１,R4.7.28,R4.7.28,R10.2.29,新規,61000166,,飛騨保健所,佐橋工業株式会社内社員食堂,0576,0576-32-2752,,,,岐阜県下呂市金山町金山２９６９番地,岐阜県下呂市金山町金山２９６９番地,,108935,岐阜県,下呂市,金山町金山,,2022/07/28,2022/07/28,,2028/02/29,有限会社ゲゼレ,,,岐阜県高山市松倉町２０６１番地１,岐阜県高山市松倉町２０６１番地１,,105872,岐阜県,高山市,松倉町,61000166,新規,飲食店営業,めん類食堂 めん類食堂,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,佐橋工業株式会社内社員食堂,佐橋工業株式会社内社員食堂,有限会社ゲゼレ,,1,,,,,サハシコウギョウカブシキガイシャナイシャインショクドウ
ＱＵＯＮチョコレート飛騨高山古い町並み通り店,,クオンチョコレートヒダタカヤマフルイマチナミトオリテン,岐阜県高山市下三之町１－１９　１Ｆ,岐阜県高山市下三之町１－１９,１Ｆ,0577-36-3124,菓子製造業 菓子製造業    ,菓子製造業,菓子製造業,,,,,,一般社団法人ラバルカグループ,ﾗﾊﾞﾙｶｸﾞﾙｰﾌﾟ,愛知県豊橋市松葉町１丁目４番地,R4.7.11,R4.7.11,R10.2.29,新規,62000743,,飛騨保健所,ＱＵＯＮチョコレート飛騨高山古い町並み通り店,0577,0577-36-3124,,,,岐阜県高山市下三之町１－１９,岐阜県高山市下三ノ町１－１９,１Ｆ,105794,岐阜県,高山市,下三ノ町,,2022/07/11,2022/07/11,,2028/02/29,一般社団法人ラバルカグループ,,,愛知県豊橋市松葉町１丁目４番地,愛知県豊橋市松葉町１丁目４番地,,117909,愛知県,豊橋市,松葉町１,62000743,新規,菓子製造業,菓子製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,ＱＵＯＮチョコレート飛騨高山古い町並み通り店,ＱＵＯＮチョコレト飛騨高山古い町並み通り店,一般社団法人ラバルカグループ,,2,,,,,クオンチョコレートヒダタカヤマフルイマチナミトオリテン
ＱＵＯＮチョコレート飛騨高山古い町並み通り店,,クオンチョコレートヒダタカヤマフルイマチナミトオリテン,岐阜県高山市下三之町１－１９　１Ｆ,岐阜県高山市下三之町１－１９,１Ｆ,0577-36-3124,飲食店営業 軽食喫茶    ,飲食店営業,軽食喫茶,,,,,,一般社団法人ラバルカグループ,ﾗﾊﾞﾙｶｸﾞﾙｰﾌﾟ,愛知県豊橋市松葉町１丁目４番地,R4.7.11,R4.7.11,R10.2.29,新規,62000744,,飛騨保健所,ＱＵＯＮチョコレート飛騨高山古い町並み通り店,0577,0577-36-3124,,,,岐阜県高山市下三之町１－１９,岐阜県高山市下三ノ町１－１９,１Ｆ,105794,岐阜県,高山市,下三ノ町,,2022/07/11,2022/07/11,,2028/02/29,一般社団法人ラバルカグループ,,,愛知県豊橋市松葉町１丁目４番地,愛知県豊橋市松葉町１丁目４番地,,117909,愛知県,豊橋市,松葉町１,62000744,新規,飲食店営業,軽食喫茶,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＱＵＯＮチョコレート飛騨高山古い町並み通り店,ＱＵＯＮチョコレト飛騨高山古い町並み通り店,一般社団法人ラバルカグループ,,2,,,,,クオンチョコレートヒダタカヤマフルイマチナミトオリテン
惣市　甘味処　,,ソウイチ　カンミドコロ,岐阜県高山市丹生川町坊方２１２６－２,岐阜県高山市丹生川町坊方２１２６－２,,0577-78-1339,飲食店営業 軽食喫茶 五平もち   ,飲食店営業,軽食喫茶,五平もち,,,,,株式会社惣市,ｿｳｲﾁ,岐阜県高山市清見町藤瀬３４８番地,R4.7.14,R4.7.14,R10.5.31,新規,62000745,,飛騨保健所,惣市　甘味処　,0577,0577-78-1339,,,,岐阜県高山市丹生川町坊方２１２６－２,岐阜県高山市丹生川町坊方２１２６－２,,106051,岐阜県,高山市,丹生川町坊方,,2022/07/14,2022/07/14,,2028/05/31,株式会社惣市,,,岐阜県高山市清見町藤瀬３４８番地,岐阜県高山市清見町藤瀬３４８番地,,105949,岐阜県,高山市,清見町藤瀬,62000745,新規,飲食店営業,軽食喫茶 五平もち,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,惣市　甘味処　,惣市甘味処,株式会社惣市,,1,,,,,ソウイチ　カンミドコロ
Ｃａｆｅ＆Ｒｅｓｔ　Ｒｏｏｍ３３５,,カフエアンドレストルームサンサンゴ,岐阜県高山市清見町三日町１７１,岐阜県高山市清見町三日町１７１,,0577-70-1335,そうざい製造業 そうざい製造業    ,そうざい製造業,そうざい製造業,,,,,,鷲見　隆治,ﾜｼﾐ ﾘｭｳｼﾞ,,R4.7.14,R4.7.14,R10.5.31,新規,62000746,,飛騨保健所,Ｃａｆｅ＆Ｒｅｓｔ　Ｒｏｏｍ３３５,0577,0577-70-1335,,,,岐阜県高山市清見町三日町１７１,岐阜県高山市清見町三日町１７１,,105951,岐阜県,高山市,清見町三日町,,2022/07/14,2022/07/14,,2028/05/31,,鷲見　隆治,,,,,,,,,62000746,新規,そうざい製造業,そうざい製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,Ｃａｆｅ＆Ｒｅｓｔ　Ｒｏｏｍ３３５,ＣａｆｅＲｅｓｔＲｏｏｍ３３５,,,1,,,,,カフエアンドレストルームサンサンゴ
きぬゆかり,,キヌユカリ,岐阜県大野郡白川村荻町９０番地,岐阜県大野郡白川村荻町９０番地,,05769-6-1237,飲食店営業 軽食喫茶    ,飲食店営業,軽食喫茶,,,,,,株式会社きぬゆかり,ｷﾇﾕｶﾘ,岐阜県大野郡白川村大字荻町９０番地,R4.7.14,R4.7.14,R10.5.31,新規,62000747,,飛騨保健所,きぬゆかり,05769,05769-6-1237,,,,岐阜県大野郡白川村荻町９０番地,岐阜県大野郡白川村荻町９０番地,,109719,岐阜県,大野郡白川村,荻町,,2022/07/14,2022/07/14,,2028/05/31,株式会社きぬゆかり,,,岐阜県大野郡白川村大字荻町９０番地,岐阜県大野郡白川村荻町９０番地,,109719,岐阜県,大野郡白川村,荻町,62000747,新規,飲食店営業,軽食喫茶,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,きぬゆかり,きぬゆかり,株式会社きぬゆかり,,2,,,,,キヌユカリ
きぬゆかり,,キヌユカリ,岐阜県大野郡白川村荻町９０番地,岐阜県大野郡白川村荻町９０番地,,05769-6-1237,菓子製造業 菓子製造業    ,菓子製造業,菓子製造業,,,,,,株式会社きぬゆかり,ｷﾇﾕｶﾘ,岐阜県大野郡白川村大字荻町９０番地,R4.7.14,R4.7.14,R10.5.31,新規,62000748,,飛騨保健所,きぬゆかり,05769,05769-6-1237,,,,岐阜県大野郡白川村荻町９０番地,岐阜県大野郡白川村荻町９０番地,,109719,岐阜県,大野郡白川村,荻町,,2022/07/14,2022/07/14,,2028/05/31,株式会社きぬゆかり,,,岐阜県大野郡白川村大字荻町９０番地,岐阜県大野郡白川村荻町９０番地,,109719,岐阜県,大野郡白川村,荻町,62000748,新規,菓子製造業,菓子製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,きぬゆかり,きぬゆかり,株式会社きぬゆかり,,2,,,,,キヌユカリ
旬菜。,,シュンサイ,岐阜県高山市上二之町９３番地,岐阜県高山市上二之町９３番地,,,飲食店営業 めん類食堂    ,飲食店営業,めん類食堂,,,,,,藤垣　朱乃,ﾌｼﾞｶﾞｷ ｱﾔﾉ,,R4.7.25,R4.7.25,R9.11.30,新規,62000750,,飛騨保健所,旬菜。,0577,,,,,岐阜県高山市上二之町９３番地,岐阜県高山市上二ノ町９３番地,,105774,岐阜県,高山市,上二ノ町,,2022/07/25,2022/07/25,,2027/11/30,,藤垣　朱乃,,,,,,,,,62000750,新規,飲食店営業,めん類食堂,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,旬菜。,旬菜,,,1,,,,,シュンサイ
ｉ－ＣＡＦＥ,,アイカフェ,岐阜県高山市昭和町１丁目２２－２,岐阜県高山市昭和町１丁目２２－２,,0577-62-8180,飲食店営業 軽食喫茶    ,飲食店営業,軽食喫茶,,,,,,株式会社ライラック,ﾗｲﾗｯｸ,岐阜県下呂市萩原町中呂２８番地１,R4.7.25,R4.7.25,R9.11.30,新規,62000752,,飛騨保健所,ｉ－ＣＡＦＥ,0577,0577-62-8180,,,,岐阜県高山市昭和町１丁目２２－２,岐阜県高山市昭和町１丁目２２－２,,105798,岐阜県,高山市,昭和町１,,2022/07/25,2022/07/25,,2027/11/30,株式会社ライラック,,,岐阜県下呂市萩原町中呂２８番地１,岐阜県下呂市萩原町中呂２８番地１,,108965,岐阜県,下呂市,萩原町中呂,62000752,新規,飲食店営業,軽食喫茶,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ｉ－ＣＡＦＥ,ｉＣＡＦＥ,株式会社ライラック,,1,,,,,アイカフェ
