https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,,業種,業態,施設-住所1,施設-マンション名,,,施設-電話番号1,申請者1,,確認番号,,,,,,,,,申請年月日,申請者4,申請者2,申請者3,申請-住所1,申請-マンション名,申請-電話番号1,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,2100302359,東京都,渋谷区,オフィスグリコ冷凍冷蔵２８２３０６,,その他の食料・飲料販売業,,東京都渋谷区千駄ヶ谷5-32-7,野村不動産南新宿　５Ｆ　パソナ新宿支店,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第2359号,,,,,,,,,2022/1/20,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1744-1649,,,192,オフィスグリコ冷凍冷蔵２８２３０６,03,050-1742-6451,,,,東京都渋谷区千駄ヶ谷5-32-7,東京都渋谷区千駄が谷５－３２－７,野村不動産南新宿　５Ｆ　パソナ新宿支店,74512,13,13113,千駄が谷５,2022/01/20,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1744-1649,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第2359号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵２８２３０６050-1742-64517451213113,1ba20a41-e1b4-4021-8ed2-45ec1671c7a8,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,87e4b7a9-5e77-4852-8cc2-27242a9eea24,2022/01/20,オフィスグリコ冷凍冷蔵２８２３０６,オフィスグリコ冷凍冷蔵２８２３０６,グリコチャネルクリエイト株式会社
131130,2100302356,東京都,渋谷区,豆虎　富ヶ谷焙煎所,,コーヒー製造・加工業,飲料の製造を除く。,東京都渋谷区富ヶ谷1-43-4,,,,03-6407-0061,株式会社穴吹総研,,3渋保生食届第2356号,,,,,,,,,2022/1/19,,代表取締役,穴吹　則寿,東京都品川区中延五丁目１５番５号,,03-6666-6189,,,192,豆虎　富ヶ谷焙煎所,03,03-6407-0061,,,,東京都渋谷区富ヶ谷1-43-4,東京都渋谷区富が谷１－４３－４,,74515,13,13113,富が谷１,2022/01/19,,,,,株式会社穴吹総研, 代表取締役 穴吹　則寿,03-6666-6189,東京都品川区中延五丁目１５番５号,東京都品川区中延５丁目１５番５号,,73810,東京都,品川区,中延５,3渋保生食届第2356号,,コーヒー製造・加工業, 飲料の製造を除く。,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,10,103,1032,豆虎富ヶ谷焙煎所03-6407-00617451513113,1d826002-1169-48c6-b445-f40284e6666c,株式会社穴吹総研73810,dac8f8dc-811b-4add-a703-50af3553e0aa,6a63f739-d3dd-42a7-94ba-0ba2d55fb9a0,2022/01/19,豆虎　富ヶ谷焙煎所,豆虎富ヶ谷焙煎所,株式会社穴吹総研
131130,2100302357,東京都,渋谷区,ＨＯＢＧＯＢＬＩＮ　ＳＨＩＢＵＹＡ,,その他の食料・飲料販売業,,東京都渋谷区道玄坂1-3-11,一番ビル　３階,,,03-6415-4244,ホブゴブリンジャパン株式会社,,3渋保生食届第2357号,,,,,,,,,2022/1/19,,代表取締役,スペンサーマーク,東京都港区南青山一丁目１０番２号,,03-5770-8228,,,192,ＨＯＢＧＯＢＬＩＮ　ＳＨＩＢＵＹＡ,03,03-6415-4244,,,,東京都渋谷区道玄坂1-3-11,東京都渋谷区道玄坂１－３－１１,一番ビル　３階,74517,13,13113,道玄坂１,2022/01/19,,,,,ホブゴブリンジャパン株式会社, 代表取締役 スペンサーマーク,03-5770-8228,東京都港区南青山一丁目１０番２号,東京都港区南青山１丁目１０番２号,,73137,東京都,港区,南青山１,3渋保生食届第2357号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,ＨＯＢＧＯＢＬＩＮＳＨＩＢＵＹＡ03-6415-42447451713113,bf858bf9-7ba1-4a67-a97f-39cc60f74334,ホブゴブリンジャパン株式会社73137,23a7a525-ebe8-4480-b97d-6e6bcd783066,31b9f09b-7efc-463c-8f7b-82c7427a3efb,2022/01/19,ＨＯＢＧＯＢＬＩＮ　ＳＨＩＢＵＹＡ,ＨＯＢＧＯＢＬＩＮＳＨＩＢＵＹＡ,ホブゴブリンジャパン株式会社
131130,2100302355,東京都,渋谷区,株式会社ＴＯブックス　８Ｆ,,自動販売機による販売業,コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く,東京都渋谷区渋谷3-1-12,,,,,東京キリンビバレッジサービス株式会社,,3渋保生食届第2355号,,,,,,,,,2022/1/18,,,新井裕明,東京都千代田区神田和泉町１番地,,03-4332-7455,,,192,株式会社ＴＯブックス　８Ｆ,03,,,,,東京都渋谷区渋谷3-1-12,東京都渋谷区渋谷３－１－１２,,74495,13,13113,渋谷３,2022/01/18,,,,,東京キリンビバレッジサービス株式会社,  新井裕明,03-4332-7455,東京都千代田区神田和泉町１番地,東京都千代田区神田和泉町１番地,,72848,東京都,千代田区,神田和泉町,3渋保生食届第2355号,,自動販売機, コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,612,,株式会社ＴＯブックス８Ｆ7449513113,d66093d7-d404-4e8f-8c61-8cab3460fda0,東京キリンビバレッジサービス株式会社72848,89711eea-2db0-4d32-a180-5bc317ba4962,fe6a122c-ec0e-46ef-9774-9e2856f71b66,2022/01/18,株式会社ＴＯブックス　８Ｆ,株式会社ＴＯブックス８Ｆ,東京キリンビバレッジサービス株式会社
131130,2100302349,東京都,渋谷区,ＧＲＡＢ　Ａ　ＢＩＴＥ,,その他の食料・飲料販売業,,東京都渋谷区神宮前6-1-4,ガーデンテラス　１階,,,03-3405-8819,,,3渋保生食届第2349号,,,,,,,,,2022/1/18,藤澤　勝,,,,,,,,192,ＧＲＡＢ　Ａ　ＢＩＴＥ,03,03-3405-8819,,,,東京都渋谷区神宮前6-1-4,東京都渋谷区神宮前６－１－４,ガーデンテラス　１階,74505,13,13113,神宮前６,2022/01/18,,,,,,藤澤　勝  ,,,,,,,,,3渋保生食届第2349号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,ＧＲＡＢＡＢＩＴＥ03-3405-88197450513113,d993ac28-3a9e-4b30-999d-4acafedaa5b8,,personal,54eaaa80-544f-4d6a-a1f6-63130368af9e,2022/01/18,ＧＲＡＢ　Ａ　ＢＩＴＥ,ＧＲＡＢＡＢＩＴＥ,
131130,2100302350,東京都,渋谷区,ナショナル麻布　広尾ガーデンヒルズ店,,百貨店、総合スーパー,,東京都渋谷区広尾4-1-11,,,,03-6419-4141,ナシヨナル物産株式会社,,3渋保生食届第2350号,,,,,,,,,2022/1/18,,代表取締役,林田　洋,東京都港区南麻布四丁目５番２号,,03-3442-3181,,,192,ナショナル麻布　広尾ガーデンヒルズ店,03,03-6419-4141,,,,東京都渋谷区広尾4-1-11,東京都渋谷区広尾４－１－１１,,74536,13,13113,広尾４,2022/01/18,,,,,ナシヨナル物産株式会社, 代表取締役 林田　洋,03-3442-3181,東京都港区南麻布四丁目５番２号,東京都港区南麻布４丁目５番２号,,73147,東京都,港区,南麻布４,3渋保生食届第2350号,,百貨店、総合スーパー,,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,56,561,5611,ナショナル麻布広尾ガデンヒルズ店03-6419-41417453613113,fff360c2-ef8b-40b6-9ee7-28ec0e9bed70,ナシヨナル物産株式会社73147,7e3341c9-3064-4ce5-bf1a-a5fd76aa12f7,7cd0c45b-1dda-4cc3-9f12-a82c1769a976,2022/01/18,ナショナル麻布　広尾ガーデンヒルズ店,ナショナル麻布広尾ガデンヒルズ店,ナシヨナル物産株式会社
131130,2100302351,東京都,渋谷区,ＪＩＮ　ＤＩＮ　ＲＯＵ,,自動販売機による販売業,コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く,東京都渋谷区恵比寿南1-5-5,東京メトロ　恵比寿駅,,,03-3461-6750,株式会社ＪＩＮ　ＤＩＮ　ＲＯＵ,,3渋保生食届第2351号,,,,,,,,,2022/1/17,,,荻巣雄太,東京都品川区上大崎２丁目１５番２２号,,03-5422-6383,,,192,ＪＩＮ　ＤＩＮ　ＲＯＵ,03,03-3461-6750,,,,東京都渋谷区恵比寿南1-5-5,東京都渋谷区恵比寿南１－５－５,東京メトロ　恵比寿駅,74483,13,13113,恵比寿南１,2022/01/17,,,,,株式会社ＪＩＮ　ＤＩＮ　ＲＯＵ,  荻巣雄太,03-5422-6383,東京都品川区上大崎２丁目１５番２２号,東京都品川区上大崎２丁目１５番２２号,,73782,東京都,品川区,上大崎２,3渋保生食届第2351号,,自動販売機, コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,612,,ＪＩＮＤＩＮＲＯＵ03-3461-67507448313113,63ee0e9a-f649-4293-bdb3-81634ab25f40,株式会社ＪＩＮ　ＤＩＮ　ＲＯＵ73782,f5bdfd37-02c3-4026-8ae8-3c5419651882,cc436b0a-c401-4889-a714-b9b9b8db5cf0,2022/01/17,ＪＩＮ　ＤＩＮ　ＲＯＵ,ＪＩＮＤＩＮＲＯＵ,株式会社ＪＩＮ　ＤＩＮ　ＲＯＵ
131130,2100302354,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫２８２４９７,,その他の食料・飲料販売業,,東京都渋谷区渋谷2-19-15,合同会社ＤｅａｒＬａｂ（４０８）　,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第2354号,,,,,,,,,2022/1/17,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1744-1649,,,192,オフィスグリコ冷凍冷蔵庫２８２４９７,03,050-1742-6451,,,,東京都渋谷区渋谷2-19-15,東京都渋谷区渋谷２－１９－１５,合同会社ＤｅａｒＬａｂ（４０８）　,74494,13,13113,渋谷２,2022/01/17,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1744-1649,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第2354号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫２８２４９７050-1742-64517449413113,ad88f091-2954-48ec-9725-9450a0113265,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,2b8e8bd7-937d-4980-adeb-9f37358bcc50,2022/01/17,オフィスグリコ冷凍冷蔵庫２８２４９７,オフィスグリコ冷凍冷蔵庫２８２４９７,グリコチャネルクリエイト株式会社
131130,2100302353,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫２７２８０３,,その他の食料・飲料販売業,,東京都渋谷区広尾1-13-1,ホールディングス　６Ｆ,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第2353号,,,,,,,,,2022/1/17,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1744-1649,,,192,オフィスグリコ冷凍冷蔵庫２７２８０３,03,050-1742-6451,,,,東京都渋谷区広尾1-13-1,東京都渋谷区広尾１－１３－１,ホールディングス　６Ｆ,74533,13,13113,広尾１,2022/01/17,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1744-1649,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第2353号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫２７２８０３050-1742-64517453313113,63a9990e-7ec1-4257-844b-30936f98c1df,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,abda59ae-c665-4883-bbbf-619f96c94e0b,2022/01/17,オフィスグリコ冷凍冷蔵庫２７２８０３,オフィスグリコ冷凍冷蔵庫２７２８０３,グリコチャネルクリエイト株式会社
131130,2100302348,東京都,渋谷区,ＨａｕＳ　Ｂａｋｅ　＆　Ｃａｆｅ,,コーヒー製造・加工業,飲料の製造を除く。,東京都渋谷区広尾5-17-6,河上ビル　１階,,,070-8986-6375,株式会社Ｃｉｅｌ　Ｆｅｒｍｅ,,3渋保生食届第2348号,,,,,,,,,2022/1/17,,代表取締役,杉本　香織,東京都中野区上高田三丁目３９番１１－７０１号,,,,,192,ＨａｕＳ　Ｂａｋｅ　＆　Ｃａｆｅ,03,070-8986-6375,,,,東京都渋谷区広尾5-17-6,東京都渋谷区広尾５－１７－６,河上ビル　１階,74537,13,13113,広尾５,2022/01/17,,,,,株式会社Ｃｉｅｌ　Ｆｅｒｍｅ, 代表取締役 杉本　香織,,東京都中野区上高田三丁目３９番１１－７０１号,東京都中野区上高田３丁目３９番１１－７０１号,,74571,東京都,中野区,上高田３,3渋保生食届第2348号,,コーヒー製造・加工業, 飲料の製造を除く。,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,10,103,1032,ＨａｕＳＢａｋｅＣａｆｅ070-8986-63757453713113,2896a063-cda2-4237-b143-a1f92eba5389,株式会社Ｃｉｅｌ　Ｆｅｒｍｅ74571,aeaf6136-e828-4525-a0fe-54cf5278b306,6cba5551-24ad-4b22-87c7-1e861910b808,2022/01/17,ＨａｕＳ　Ｂａｋｅ　＆　Ｃａｆｅ,ＨａｕＳＢａｋｅＣａｆｅ,株式会社Ｃｉｅｌ　Ｆｅｒｍｅ
131130,2100302352,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫２８２６１７,,その他の食料・飲料販売業,,東京都渋谷区円山町28-1,トリドリ５Ｆ,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第2352号,,,,,,,,,2022/1/17,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1744-1649,,,192,オフィスグリコ冷凍冷蔵庫２８２６１７,03,050-1742-6451,,,,東京都渋谷区円山町28-1,東京都渋谷区円山町２８－１,トリドリ５Ｆ,74544,13,13113,円山町,2022/01/17,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1744-1649,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第2352号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫２８２６１７050-1742-64517454413113,d98945ad-f7d8-4e86-bb0b-30e0f814dcf7,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,ee1935ab-0eb5-49d6-862b-d94ddcd6ae60,2022/01/17,オフィスグリコ冷凍冷蔵庫２８２６１７,オフィスグリコ冷凍冷蔵庫２８２６１７,グリコチャネルクリエイト株式会社
131130,2100302347,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫２２４４８,,その他の食料・飲料販売業,,東京都渋谷区代々木1-43-7,エンライズコーポレーション・４Ｆ,,,03-5358-3970,グリコチャネルクリエイト株式会社,,3渋保生食届第2347号,,,,,,,,,2022/1/17,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1744-1649,,,192,オフィスグリコ冷凍冷蔵庫２２４４８,03,03-5358-3970,,,,東京都渋谷区代々木1-43-7,東京都渋谷区代々木１－４３－７,エンライズコーポレーション・４Ｆ,74546,13,13113,代々木１,2022/01/17,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1744-1649,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第2347号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫２２４４８03-5358-39707454613113,fa9434d1-17ab-4e86-aca7-bdde0faf2b86,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,64e96389-e080-4582-bace-a6994ee8a5e3,2022/01/17,オフィスグリコ冷凍冷蔵庫２２４４８,オフィスグリコ冷凍冷蔵庫２２４４８,グリコチャネルクリエイト株式会社
131130,2100302341,東京都,渋谷区,Ｏｆｆｉｃｅ　Ｇ－Ｒｅｖｏ株式会社,,通信販売・訪問販売による販売業,,東京都渋谷区桜丘町30-15,ビバリーヒルズ２０６,,,03-6450-5845,Ｏｆｆｉｃｅ　Ｇ－Ｒｅｖｏ株式会社,,3渋保生食届第2341号,,,,,,,,,2022/1/14,,,島田泰平,東京都渋谷区桜丘町３０－１５　ビバリーヒルズ２０６,,03-6450-5845,,,192,Ｏｆｆｉｃｅ　Ｇ－Ｒｅｖｏ株式会社,03,03-6450-5845,,,,東京都渋谷区桜丘町30-15,東京都渋谷区桜丘町３０－１５,ビバリーヒルズ２０６,74488,13,13113,桜丘町,2022/01/14,,,,,Ｏｆｆｉｃｅ　Ｇ－Ｒｅｖｏ株式会社,  島田泰平,03-6450-5845,東京都渋谷区桜丘町３０－１５　ビバリーヒルズ２０６,東京都渋谷区桜丘町３０－１５ビバリ－ヒルズ２０６,,74488,東京都,渋谷区,桜丘町,3渋保生食届第2341号,,通信販売・訪問販売による販売業,,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,611,,ＯｆｆｉｃｅＧＲｅｖｏ株式会社03-6450-58457448813113,c3f25bb8-0a53-4e67-9730-dc2dbc36a97d,Ｏｆｆｉｃｅ　Ｇ－Ｒｅｖｏ株式会社74488,3eda48e8-2390-463e-9b5d-c0e2047f0abe,fc30191c-2b5f-47d6-9b6e-e263c2e4070a,2022/01/14,Ｏｆｆｉｃｅ　Ｇ－Ｒｅｖｏ株式会社,ＯｆｆｉｃｅＧＲｅｖｏ株式会社,Ｏｆｆｉｃｅ　Ｇ－Ｒｅｖｏ株式会社
131130,2100302345,東京都,渋谷区,利島農業協同組合,,その他の食料・飲料販売業,,東京都渋谷区神宮前5-53-70,,,,,利島農業協同組合,,3渋保生食届第2345号,,,,,,,,,2022/1/14,,,柴田敦史,東京都利島村　１３,,04992-9-0026,,,192,利島農業協同組合,03,,,,,東京都渋谷区神宮前5-53-70,東京都渋谷区神宮前５－５３－７０,,74504,13,13113,神宮前５,2022/01/14,,,,,利島農業協同組合,  柴田敦史,04992-9-0026,東京都利島村　１３,東京都利島村１３,,700867,東京都,利島村,,3渋保生食届第2345号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,利島農業協同組合7450413113,88eaac9d-f3b8-4214-a80f-637ec88a83e9,利島農業協同組合700867,ea425d0c-9ebe-4171-8984-f26f5c800108,77ab994a-b888-4050-94b1-c5ac7d6dcb39,2022/01/14,利島農業協同組合,利島農業協同組合,利島農業協同組合
