https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,,業種,業態,施設-住所1,施設-マンション名,緯度,経度,施設-電話番号1,申請者1,法人番号,申請-住所1,申請-マンション名,確認番号,開業年月日,許可年月日,許可期間開始日,許可期間終了日,,,,その他,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自治体コード,行番号,都道府県名,市区町村名,営業施設名称、屋号又は商号,営業施設名称、屋号又は商号（フリガナ）,営業の種類,業態,営業施設所在地,営業施設方書,緯度,経度,営業施設電話番号,法人名,法人番号,法人住所,,許可番号,初回許可年月日,許可年月日,許可開始日,許可満了日,廃業年月日,申請区分,許可条件,,備考,,管轄保健所,名称,市外局番,電話番号,施設の郵便番号,緯度,経度,施設の住所（元住所）,施設の住所（整備）,施設マンション名,施設-住所コード,施設-都道府県,施設-郡・政令市・市区町村名,施設-大字名・字名,申請年月日,開業年月日,許可年月日,許可期間開始日,許可期間終了日,申請法人,申請者氏名(個人名),申請者（開設者）の電話番号,申請者の住所（元住所）,申請者の住所（整備）,申請マンション名,申請-住所コード,申請-都道府県,申請-郡・政令市・市区町村名,申請-大字名・字名,確認番号,申請区分,業種,業態,その他,法人番号,シート名,産業分類大,産業分類中,産業分類小,産業分類詳細,facility_idを識別するための文字列,店舗コード,company_idを識別するための文字列,法人コード,ライセンスコード,検索用日付,整備名称,整備名称2,整備申請法人
27207,fBiz00001220710000000001,大阪府,高槻市,つきの保育園,ツキノホイクエン,㉖ 集団給食施設,,大阪府高槻市高槻市3丁目16-19,つきの保育園,34.834123,135.608589,726907811,株式会社ひかり,1120901034918,大阪府茨木市寺田町9-27-101,,,,,,,,届出,,届出 ,,,288,つきの保育園,072,072-690-7811,,,,大阪府高槻市高槻市3丁目16-19,大阪府高槻市東五百住町３丁目１６－１９,つきの保育園,158272,27,27207,東五百住町３,,,,,,株式会社ひかり,,,大阪府茨木市寺田町9-27-101,大阪府茨木市寺田町９－２７－１０１,,159153,大阪府,茨木市,寺田町,,,給食施設,,届出 ,1120901034918,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,77,,,つきの保育園072-690-781115827227207,22f0fe11-b5a7-44ea-9fa2-1357b2bcd73a,株式会社ひかり159153,276b4739-5774-4ed6-bbff-9bc0bfeaa2af,417c8a5a-b414-4299-b98b-64dc27731a47,2021/12/01,つきの保育園,つきの保育園,株式会社ひかり
27207,fBiz00001229240000000038,大阪府,高槻市,洋菓子工房ZEN,ヨウガシコウボウゼン,㉕ 行商,行商　,,,,,,株式会社快善プロジェクト,5012801007226,東京都立川市羽衣町2-34-4,,,,,,,,届出,,届出 ,,,288,洋菓子工房ZEN,,,,,,,大阪府,,,27,,,,,,,,株式会社快善プロジェクト,,,東京都立川市羽衣町2-34-4,東京都立川市羽衣町２－３４－４,,76237,東京都,立川市,羽衣町２,,,行商, 行商　,届出 ,5012801007226,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,61,619,,洋菓子工房ＺＥＮ,0ff07b2f-8b13-46a9-afef-8cd338aa89be,株式会社快善プロジェクト76237,b6b9a05c-6ece-4443-a9f2-b4dfcdd44d02,626c0eb5-70f1-42d2-973d-96c53da0a2c4,2021/12/01,洋菓子工房ＺＥＮ,洋菓子工房ＺＥＮ,株式会社快善プロジェクト
27207,fBiz00001232530000000001,大阪府,高槻市,ウゴキマスミス,ウゴキマスミス,① 飲食店営業,自動車（Ⅲ型）,大阪府高槻市内一円,,34.850275,135.61978,,株式会社スミス,7120001202816,大阪府大阪市北区浪花町６番２号１Ｆ,,6200,2021/10/20,2021/10/20,2021/10/20,2026/10/31,,許可,営業車は「なにわ８００せ２８５１」に限る。／生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、営業車は「なにわ８００せ２８５１」に限る。／生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,ウゴキマスミス,,,,,,大阪府高槻市内一円,大阪府高槻市内一円,,,27,,,,2021/10/20,2021/10/20,2021/10/20,2026/10/31,株式会社スミス,,,大阪府大阪市北区浪花町６番２号１Ｆ,大阪府大阪市北区浪花町６番２号１Ｆ,,155887,大阪府,大阪市北区,浪花町,6200,,飲食店営業, 自動車（Ⅲ型）,許可、営業車は「なにわ８００せ２８５１」に限る。／生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,7120001202816,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,ウゴキマスミス,e823d502-42e7-49b2-9657-b0c4338c74f3,株式会社スミス155887,fc8e8e5f-ee01-45ac-9e13-802f4408b9de,ad97842b-01a0-445e-868c-6cca0af21d4c,2021/10/20,ウゴキマスミス,ウゴキマスミス,株式会社スミス
27207,fBiz00001243210000000001,大阪府,高槻市,インド　ネパール　料理　ニュー　アンナプルナ　高槻店,インドネパールリョウリニューアンナプルナタカツキテン,① 飲食店営業,その他国籍料理店,大阪府高槻市紺屋町１３－１９,大和ビル　１０１,34.847759,135.618115,072-668-4111,ＳＨＡＲＭＡ　ＳＡＰＫＯＴＡＧＡＮＧＡ,,岡山県高梁市鉄砲町８１－３　,池上アパート２号２,6201,2021/11/2,2021/11/2,2021/11/2,2027/11/30,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,インド　ネパール　料理　ニュー　アンナプルナ　高槻店,072,072-668-4111,,,,大阪府高槻市紺屋町１３－１９,大阪府高槻市紺屋町１３－１９,大和ビル　１０１,158094,27,27207,紺屋町,,2021/11/02,2021/11/02,2021/11/02,2027/11/30,,ＳＨＡＲＭＡ　ＳＡＰＫＯＴＡＧＡＮＧＡ,,岡山県高梁市鉄砲町８１－３　,岡山県高梁市鉄砲町８１－３,池上アパート２号２,182047,岡山県,高梁市,鉄砲町,6201,,飲食店営業, その他国籍料理店,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,インドネパル料理ニュアンナプルナ高槻店072-668-411115809427207,71cca2ff-d3d8-4b98-a008-21bf49cd929d,182047,personal,23d6ef4e-7689-4947-bf83-3b6b68070086,2021/11/02,インド　ネパール　料理　ニュー　アンナプルナ　高槻店,インドネパル料理ニュアンナプルナ高槻店,
27207,fBiz00001254200000000001,大阪府,高槻市,韓国料理　ソウル,カンコクリョウリ　ソウル,① 飲食店営業,その他国籍料理店,大阪府高槻市野田１丁目３－３,,34.853732,135.638488,,,,,,6203,2021/11/1,2021/11/1,2021/11/1,2027/10/31,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,韓国料理　ソウル,072,,,,,大阪府高槻市野田１丁目３－３,大阪府高槻市野田１丁目３－３,,158228,27,27207,野田１,,2021/11/01,2021/11/01,2021/11/01,2027/10/31,,,,,,,,,,,6203,,飲食店営業, その他国籍料理店,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,韓国料理ソウル15822827207,4a0e2c75-253a-4ffd-ae98-3aa30168b21f,,personal,86eb3af0-edf6-4094-934c-54f7a07088ed,2021/11/01,韓国料理　ソウル,韓国料理ソウル,
27207,fBiz00001262880000000001,大阪府,高槻市,ソミトス,ソミトス,① 飲食店営業,居酒屋,大阪府高槻市城北町１丁目４－３９,山室屋ビル１０５号,34.847936,135.620281,,株式会社ｓｏｎｏｂｌｅ,9120001210404,大阪府大阪市北区山崎町５番５－７０５号,,6210,2021/12/1,2021/12/1,2021/12/1,2027/11/30,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,ソミトス,072,,,,,大阪府高槻市城北町１丁目４－３９,大阪府高槻市城北町１丁目４－３９,山室屋ビル１０５号,158133,27,27207,城北町１,,2021/12/01,2021/12/01,2021/12/01,2027/11/30,株式会社ｓｏｎｏｂｌｅ,,,大阪府大阪市北区山崎町５番５－７０５号,大阪府大阪市北区山崎町５番５－７０５号,,155902,大阪府,大阪市北区,山崎町,6210,,飲食店営業, 居酒屋,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,9120001210404,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,ソミトス15813327207,e9b07118-95f2-4036-bc67-7c6d6b6e77bf,株式会社ｓｏｎｏｂｌｅ155902,9d0cd486-6d74-4ab1-a016-bed76be9b1e4,d6d92d99-4c14-47ae-af6d-c9e164150abf,2021/12/01,ソミトス,ソミトス,株式会社ｓｏｎｏｂｌｅ
27207,fBiz00001263400000000018,大阪府,高槻市,高槻阪急店,タカツキハンキュウテン,⑬ その他の食料・飲料販売業,,大阪府高槻市白梅町4-1,,34.853397,135.618342,0726-84-7370,株式会社菓匠清閑院,8130001014714,京都府京都市下京区四条通麩屋町西入立売東町21-1,,,,,,,,届出,,届出 ,,,288,高槻阪急店,072,0726-84-7370,,,,大阪府高槻市白梅町4-1,大阪府高槻市白梅町４－１,,158243,27,27207,白梅町,,,,,,株式会社菓匠清閑院,,,京都府京都市下京区四条通麩屋町西入立売東町21-1,京都府京都市下京区四条通麩屋町西入立売東町２１－１,,144268,京都府,京都市下京区,四条通麩屋町,,,食料品販売業,,届出 ,8130001014714,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,A,58,581,5811,高槻阪急店0726-84-737015824327207,95b71a07-e708-49f4-a5de-df6f7d3e49fd,株式会社菓匠清閑院144268,3e37698f-bfbe-4c12-8f12-eadfe59489ce,1f1ae1df-4ebe-4eba-a8e4-28220f2d7351,2021/12/01,高槻阪急店,高槻阪急店,株式会社菓匠清閑院
27207,fBiz00001286840000000001,大阪府,高槻市,タニチ,タニチ,① 飲食店営業,自動車（Ⅲ型）,大阪府高槻市内一円,,34.850275,135.61978,,株式会社タニチ,1120901011454,大阪府高槻市下田部町１丁目２７番３号,,6207,2021/10/27,2021/10/27,2021/10/27,2026/10/31,,許可,営業車は「大阪８００そ６６２２」に限る。／生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、営業車は「大阪８００そ６６２２」に限る。／生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,タニチ,,,,,,大阪府高槻市内一円,大阪府高槻市内一円,,,27,,,,2021/10/27,2021/10/27,2021/10/27,2026/10/31,株式会社タニチ,,,大阪府高槻市下田部町１丁目２７番３号,大阪府高槻市下田部町１丁目２７番３号,,158121,大阪府,高槻市,下田部町１,6207,,飲食店営業, 自動車（Ⅲ型）,許可、営業車は「大阪８００そ６６２２」に限る。／生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,1120901011454,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,タニチ,5c10fb47-2621-4f78-9e7f-3c2367b74d5f,株式会社タニチ158121,d06a701b-bacd-4dfe-b93d-38e482699a21,ac899e91-98ed-4877-9376-8a8caa41bb5e,2021/10/27,タニチ,タニチ,株式会社タニチ
27207,fBiz00001305810000000010,大阪府,高槻市,淡路屋　高槻阪急店,アワジヤ　タカツキハンキュウテン,⑥ 弁当販売業,そうざい、弁当,大阪府高槻市白梅町4-1,,34.853397,135.618342,090-8794-1682,株式会社淡路屋,3140001006021,兵庫県神戸市中央区浜辺通４丁目１番２３号,三宮ベンチャービル,,,,,,,届出,,届出 ,,,288,淡路屋　高槻阪急店,072,090-8794-1682,,,,大阪府高槻市白梅町4-1,大阪府高槻市白梅町４－１,,158243,27,27207,白梅町,,,,,,株式会社淡路屋,,,兵庫県神戸市中央区浜辺通４丁目１番２３号,兵庫県神戸市中央区浜辺通４丁目１番２３号,三宮ベンチャービル,165431,兵庫県,神戸市中央区,浜辺通４,,,弁当販売業, そうざい、弁当,届出 ,3140001006021,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,581,5811,淡路屋高槻阪急店090-8794-168215824327207,958b6c57-e940-40a5-8a69-7c8d80af0671,株式会社淡路屋165431,5115c564-640d-4933-b507-26708ebf7c88,c6820c7b-1c1d-4f0b-8634-c4007deae18f,2021/12/01,淡路屋　高槻阪急店,淡路屋高槻阪急店,株式会社淡路屋
27207,fBiz00001345620000000001,大阪府,高槻市,,,① 飲食店営業,スナック,,,,,,,,,,6804,2021/11/2,2021/11/2,2021/11/2,2027/11/30,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,,,,,,,,大阪府,,,27,,,,2021/11/02,2021/11/02,2021/11/02,2027/11/30,,,,,,,,,,,6804,,飲食店営業, スナック,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,,b5e39cb8-38d9-48aa-934f-dc7e23050119,,personal,6682f1bc-034c-4f0d-913a-2af6b70be66e,2021/11/02,,,
27207,fBiz00001366010000000001,大阪府,高槻市,,,① 飲食店営業,弁当屋,,,,,,,,,,6805,2021/11/5,2021/11/5,2021/11/5,2027/11/30,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。						,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。						,,,288,,,,,,,,大阪府,,,27,,,,2021/11/05,2021/11/05,2021/11/05,2027/11/30,,,,,,,,,,,6805,,飲食店営業, 弁当屋,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。						,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,,b5e39cb8-38d9-48aa-934f-dc7e23050119,,personal,7f1c7927-f068-4bd8-ba9d-ee6567726e46,2021/11/05,,,
27207,fBiz00001369950000000001,大阪府,高槻市,,,① 飲食店営業,居酒屋,,,,,,,,,,6806,2021/11/5,2021/11/5,2021/11/5,2027/11/30,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,,,,,,,,大阪府,,,27,,,,2021/11/05,2021/11/05,2021/11/05,2027/11/30,,,,,,,,,,,6806,,飲食店営業, 居酒屋,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,,b5e39cb8-38d9-48aa-934f-dc7e23050119,,personal,9b535fa4-ce6a-48dc-b6bf-79a616893ecd,2021/11/05,,,
27207,fBiz00001373820000000004,大阪府,高槻市,ドラッグコスモス高槻郡家店,ドラッグコスモスタカツキグンゲテン,⑪ 百貨店、総合スーパー,ドラッグストア,大阪府高槻市郡家新町3-23,,34.848873,135.601483,072-686-6481,株式会社コスモス薬品,9290001025414,福岡県福岡市博多区博多駅東２丁目１０番１号,第一福岡ビルＳ館４階,,,,,,,届出,,届出 ,,,288,ドラッグコスモス高槻郡家店,072,072-686-6481,,,,大阪府高槻市郡家新町3-23,大阪府高槻市郡家新町３－２３,,158079,27,27207,郡家新町,,,,,,株式会社コスモス薬品,,,福岡県福岡市博多区博多駅東２丁目１０番１号,福岡県福岡市博多区博多駅東２丁目１０番１号,第一福岡ビルＳ館４階,200144,福岡県,福岡市博多区,博多駅東２,,,百貨店、総合スーパー, ドラッグストア,届出 ,9290001025414,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,56,561,5611,ドラッグコスモス高槻郡家店072-686-648115807927207,f320f4b7-2acf-48c0-bc47-42fc85c7f6e9,株式会社コスモス薬品200144,1572417d-12b1-46e2-a2aa-def66bf51e90,20f5fffb-91fc-4a9c-a8a4-1382136af2f6,2021/12/01,ドラッグコスモス高槻郡家店,ドラッグコスモス高槻郡家店,株式会社コスモス薬品
27207,fBiz00001380860000000001,大阪府,高槻市,末延農園HARA,スエノブノウエンハラ,⑰ 農産保存食料品製造・加工業,製造加工,大阪府高槻市原2882,,34.928789,135.597223,9056521633,末延冬樹,,大阪府高槻市原2882,,,,,,,,届出,,届出 ,,,288,末延農園HARA,072,090-5652-1633,,,,大阪府高槻市原2882,大阪府高槻市原２８８２,,158258,27,27207,原,,,,,,,末延冬樹,,,,,,,,,,,農産保存食料品製造・加工業, 製造加工,届出 ,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,E,9,93,,末延農園ＨＡＲＡ090-5652-163315825827207,cdaacb25-0db6-4a89-b87b-e389adf490cb,,personal,1ba6cf4c-f674-4bdc-9256-25e0a0ca38a4,2021/12/01,末延農園ＨＡＲＡ,末延農園ＨＡＲＡ,
27207,fBiz00001398940000000081,大阪府,高槻市,阪急オアシス　高槻川西店（惣菜）,ハンキュウオアシスタカツキカワニシテンソウザイ,① 飲食店営業,そうざい店頭販売,大阪府高槻市川西町１丁目３５－８,,34.850298,135.603039,072-686-3255,株式会社阪急オアシス,7120001117832,大阪府大阪市北区角田町8番7号,,6861,2021/12/21,2021/12/21,2021/12/21,2027/12/28,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,阪急オアシス　高槻川西店（惣菜）,072,072-686-3255,,,,大阪府高槻市川西町１丁目３５－８,大阪府高槻市川西町１丁目３５－８,,158062,27,27207,川西町１,,2021/12/21,2021/12/21,2021/12/21,2027/12/28,株式会社阪急オアシス,,,大阪府大阪市北区角田町8番7号,大阪府大阪市北区角田町８番７号,,155834,大阪府,大阪市北区,角田町,6861,,飲食店営業, そうざい店頭販売,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,7120001117832,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,阪急オアシス高槻川西店惣菜072-686-325515806227207,c50109ce-1c66-4032-8242-712e3958873b,株式会社阪急オアシス155834,81238215-d0cc-4236-bd2b-6b41a78c1c01,33371c99-4e23-47cb-b90f-26d34aa55dfa,2021/12/21,阪急オアシス　高槻川西店（惣菜）,阪急オアシス高槻川西店惣菜,株式会社阪急オアシス
27207,fBiz00001398940000000082,大阪府,高槻市,阪急オアシス　高槻川西店（寿司）,ハンキュウオアシスタカツキカワニシテンスシ,① 飲食店営業,そうざい店頭販売,大阪府高槻市川西町１丁目３５－８,,34.850298,135.603039,072-686-3255,株式会社阪急オアシス,7120001117832,大阪府大阪市北区角田町8番7号,,6862,2021/12/21,2021/12/21,2021/12/21,2027/12/28,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,阪急オアシス　高槻川西店（寿司）,072,072-686-3255,,,,大阪府高槻市川西町１丁目３５－８,大阪府高槻市川西町１丁目３５－８,,158062,27,27207,川西町１,,2021/12/21,2021/12/21,2021/12/21,2027/12/28,株式会社阪急オアシス,,,大阪府大阪市北区角田町8番7号,大阪府大阪市北区角田町８番７号,,155834,大阪府,大阪市北区,角田町,6862,,飲食店営業, そうざい店頭販売,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,7120001117832,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,阪急オアシス高槻川西店寿司072-686-325515806227207,84be4d22-5835-4a42-a7ff-27d48313ecf7,株式会社阪急オアシス155834,81238215-d0cc-4236-bd2b-6b41a78c1c01,38b6116e-b56c-473d-9863-64792104ddff,2021/12/21,阪急オアシス　高槻川西店（寿司）,阪急オアシス高槻川西店寿司,株式会社阪急オアシス
27207,fBiz00001398940000000083,大阪府,高槻市,阪急オアシス　高槻川西店,ハンキュウオアシスタカツキカワニシテン,③ 食肉販売業,,大阪府高槻市川西町１丁目３５－８,,34.850298,135.603039,072-686-3255,株式会社阪急オアシス,7120001117832,大阪府大阪市北区角田町8番7号,,6863,2021/12/21,2021/12/21,2021/12/21,2027/12/28,,許可,生食用食肉の加工及び調理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。,,,288,阪急オアシス　高槻川西店,072,072-686-3255,,,,大阪府高槻市川西町１丁目３５－８,大阪府高槻市川西町１丁目３５－８,,158062,27,27207,川西町１,,2021/12/21,2021/12/21,2021/12/21,2027/12/28,株式会社阪急オアシス,,,大阪府大阪市北区角田町8番7号,大阪府大阪市北区角田町８番７号,,155834,大阪府,大阪市北区,角田町,6863,,食肉販売業,,許可、生食用食肉の加工及び調理を禁ずる。,7120001117832,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,583,,阪急オアシス高槻川西店072-686-325515806227207,f745c404-8cd7-4019-af28-2c20d90ae046,株式会社阪急オアシス155834,81238215-d0cc-4236-bd2b-6b41a78c1c01,e5df947f-284f-4214-af80-fda4d2f8dfe7,2021/12/21,阪急オアシス　高槻川西店,阪急オアシス高槻川西店,株式会社阪急オアシス
