,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,n処理終了,空欄,空欄,,,,,,マンション,なんだこいつ,,,,,,,,,,,,,,,n10_company_name_maintenance,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,施設名のフリガナ,業種,業態,施設-住所1,施設-マンション名,,,施設-電話番号1,申請者1,法人番号,申請-住所1,確認番号,許可年月日,許可年月日,許可期間開始日,許可期間終了日,廃業年月日,申請区分,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自治体コード,行番号,都道府県名,市区町村名,営業施設名称、屋号又は商号,営業施設名称、屋号又は商号（フリガナ）,営業の種類,業態,営業施設所在地,営業施設方書,緯度,経度,営業施設電話番号,法人名,法人番号,法人住所,許可番号,初回許可年月日,許可年月日,許可開始日,許可満了日,廃業年月日,申請区分,許可条件,備考,,管轄保健所,名称,市外局番,電話番号,施設の郵便番号,緯度,経度,施設の住所（元住所）,施設の住所（整備）,施設マンション名,施設-住所コード,施設-都道府県,施設-郡・政令市・市区町村名,施設-大字名・字名,申請年月日,開業年月日,許可年月日,許可期間開始日,許可期間終了日,申請法人,申請者氏名(個人名),申請者（開設者）の電話番号,申請者の住所（元住所）,申請者の住所（整備）,申請マンション名,申請-住所コード,申請-都道府県,申請-郡・政令市・市区町村名,申請-大字名・字名,確認番号,申請区分,業種,業態,その他,法人番号,シート名,産業分類大,産業分類中,産業分類小,産業分類詳細,facility_idを識別するための文字列,店舗コード,company_idを識別するための文字列,法人コード,ライセンスコード,検索用日付,整備名称,整備名称2,整備申請法人,チェーン店名,重複確認,店舗業種(大),店舗業種(中),店舗業種(小),店舗業種(詳細),施設名のフリガナ
10202,fBiz00000872540000000001,群馬県,高崎市,有限会社丸山商店,ユウゲンガイシャマルヤマショウテン,⑳ 精穀・製粉業,,群馬県高崎市下室田町1133-1,,2/4/1900,5/17/1900,027-374-0114,,,,,,,,,,届出,,,,高崎市保健所,有限会社丸山商店,027,027-374-0114,,,,群馬県高崎市下室田町1133-1,群馬県高崎市下室田町１１３３－１,,60255,群馬県,高崎市,下室田町,,,,,,,,,,,,,,,,,届出,精穀・製粉業,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,製造業,食料品製造業,精穀・製粉業,精米・精麦業,,,,,,,有限会社丸山商店,有限会社丸山商店,,,1,,,,,ユウゲンガイシャマルヤマショウテン
10202,fBiz00000872540000000002,群馬県,高崎市,お米の丸山　剣崎支店,オコメノマルヤマ　ケンザキシテン,⑳ 精穀・製粉業,,群馬県高崎市剣崎町1185-6,,2/4/1900,5/17/1900,027-343-8812,,,,,,,,,,届出,,,,高崎市保健所,お米の丸山　剣崎支店,027,027-343-8812,,,,群馬県高崎市剣崎町1185-6,群馬県高崎市剣崎町１１８５－６,,60083,群馬県,高崎市,剣崎町,,,,,,,,,,,,,,,,,届出,精穀・製粉業,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,製造業,食料品製造業,精穀・製粉業,精米・精麦業,,,,,,,お米の丸山　剣崎支店,お米の丸山剣崎支店,,,1,,,,,オコメノマルヤマ　ケンザキシテン
10202,fBiz00000874080000000001,群馬県,高崎市,高崎市立西小学校,タカサキシリツニシショウガッコウ,㉖ 集団給食施設,,群馬県高崎市並榎町１０９－１,,2/4/1900,5/17/1900,273225589,,,,,,,,,,届出,,,,高崎市保健所,高崎市立西小学校,027,027-322-5589,,,,群馬県高崎市並榎町１０９－１,群馬県高崎市並榎町１０９－１,,60148,群馬県,高崎市,並榎町,,,,,,,,,,,,,,,,,届出,給食施設,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,高崎市立西小学校,高崎市立西小学校,,,1,,,,,タカサキシリツニシショウガッコウ
10202,fBiz00000874220000000003,群馬県,高崎市,,,⑬ その他の食料・飲料販売業,,,,,,,,,,,,,,,,届出,,,,高崎市保健所,,,,,,,,群馬県,,,群馬県,,,,,,,,,,,,,,,,,,,届出,食料品販売業,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,,,,,0,,,,,
10202,fBiz00000874220000000004,群馬県,高崎市,,,⑬ その他の食料・飲料販売業,,,,,,,,,,,,,,,,届出,,,,高崎市保健所,,,,,,,,群馬県,,,群馬県,,,,,,,,,,,,,,,,,,,届出,食料品販売業,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,,,,,0,,,,,
10202,fBiz00000874220000000013,群馬県,高崎市,びっくりドンキー高崎店,ビックリドンキータカサキテン,⑬ その他の食料・飲料販売業,レストラン,群馬県高崎市上大類町876-1,,2/4/1900,5/18/1900,027-345-7500,有限会社寿奈賀,7070002014860 ,群馬県安中市安中２－１６－３３,,,,,,,届出,,,,高崎市保健所,びっくりドンキー高崎店,027,027-345-7500,,,,群馬県高崎市上大類町876-1,群馬県高崎市上大類町８７６－１,,60064,群馬県,高崎市,上大類町,,,,,,有限会社寿奈賀,,,群馬県安中市安中２－１６－３３,群馬県安中市安中２－１６－３３,,61015,群馬県,安中市,安中２,,届出,食料品販売業, レストラン,,7070002014860,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,びっくりドンキー高崎店,びっくりドンキ高崎店,有限会社寿奈賀,びっくりドンキー,1,宿泊業，飲食サービス業,飲食店,食堂，レストラン（専門料理店を除く）,食堂，レストラン（専門料理店を除く）,ビックリドンキータカサキテン
10202,fBiz00000884010000000001,群馬県,高崎市,,,① 魚介類販売業（包装済みの魚介類のみの販売）,,,,,,,,,,,,,,,,届出,,,,高崎市保健所,,,,,,,,群馬県,,,群馬県,,,,,,,,,,,,,,,,,,,届出,魚介類販売業,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,,,,,0,,,,,
10202,fBiz00000884010000000001,群馬県,高崎市,,,② 食肉販売業（包装済みの食肉のみの販売）,,,,,,,,,,,,,,,,届出,,,,高崎市保健所,,,,,,,,群馬県,,,群馬県,,,,,,,,,,,,,,,,,,,届出,食肉販売業,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,,,,,0,,,,,
10202,fBiz00000884010000000001,群馬県,高崎市,,,③ 乳類販売業,,,,,,,,,,,,,,,,届出,,,,高崎市保健所,,,,,,,,群馬県,,,群馬県,,,,,,,,,,,,,,,,,,,届出,乳類販売業,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,,,,,0,,,,,
10202,fBiz00000884660000000009,群馬県,高崎市,イオンモール高崎,イオンモールタカサキ,⑪ 百貨店、総合スーパー,北海道物産品販売,群馬県高崎市棟高町1400番地,1階、サウスコート,2/4/1900,5/18/1900,8039331182,株式会社ＭＡＸプラン,5030001119690 ,埼玉県春日部市小渕１１３１番地６,,,,,,,届出,,,,高崎市保健所,イオンモール高崎,027,080-3933-1182,,,,群馬県高崎市棟高町1400番地,群馬県高崎市棟高町１４００番地,1階、サウスコート,60249,群馬県,高崎市,棟高町,,,,,,株式会社ＭＡＸプラン,,,埼玉県春日部市小渕１１３１番地６,埼玉県春日部市小渕１１３１番地６,,63748,埼玉県,春日部市,小渕,,届出,百貨店、総合スーパー, 北海道物産品販売,,5030001119690,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,イオンモール高崎,イオンモル高崎,株式会社ＭＡＸプラン,,3,,,,,イオンモールタカサキ
10202,fBiz00000884660000000009,群馬県,高崎市,イオンモール高崎,イオンモールタカサキ,⑬ その他の食料・飲料販売業,北海道物産品販売,群馬県高崎市棟高町1400番地,1階、サウスコート,2/4/1900,5/18/1900,8039331182,株式会社ＭＡＸプラン,5030001119690 ,埼玉県春日部市小渕１１３１番地６,,,,,,,届出,,,,高崎市保健所,イオンモール高崎,027,080-3933-1182,,,,群馬県高崎市棟高町1400番地,群馬県高崎市棟高町１４００番地,1階、サウスコート,60249,群馬県,高崎市,棟高町,,,,,,株式会社ＭＡＸプラン,,,埼玉県春日部市小渕１１３１番地６,埼玉県春日部市小渕１１３１番地６,,63748,埼玉県,春日部市,小渕,,届出,食料品販売業, 北海道物産品販売,,5030001119690,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,イオンモール高崎,イオンモル高崎,株式会社ＭＡＸプラン,,3,,,,,イオンモールタカサキ
10202,fBiz00000885680000000002,群馬県,高崎市,江原守之,エハラモリユキ,⑰ 農産保存食料品製造・加工業,,群馬県高崎市吉井町馬庭,,2/4/1900,5/18/1900,,江原守之,,群馬県高崎市吉井町馬庭,,,,,,,届出,,,,高崎市保健所,江原守之,027,,,,,群馬県高崎市吉井町馬庭,群馬県高崎市吉井町馬庭,,60294,群馬県,高崎市,吉井町馬庭,,,,,,,江原守之,,群馬県高崎市吉井町馬庭,群馬県高崎市吉井町馬庭,,60294,群馬県,高崎市,吉井町馬庭,,届出,農産保存食料品製造・加工業,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,製造業,食料品製造業,野菜缶詰・果実缶詰・農産保存食料品製造業,,,,,,,,江原守之,江原守之,,,1,,,,,エハラモリユキ
10202,fBiz00000885870000000002,群馬県,高崎市,珈琲　ふくまめ,コーヒー　フクマメ,⑯ コーヒー製造・加工業（飲料の製造を除く。）,,群馬県高崎市本郷町1608-5,,2/4/1900,5/17/1900,,秋月まゆみ,,群馬県高崎市本郷町1608-5,,,,,,,届出,,,,高崎市保健所,珈琲　ふくまめ,027,,,,,群馬県高崎市本郷町1608-5,群馬県高崎市本郷町１６０８－５,,60263,群馬県,高崎市,本郷町,,,,,,,秋月まゆみ,,群馬県高崎市本郷町1608-5,群馬県高崎市本郷町１６０８－５,,60263,群馬県,高崎市,本郷町,,届出,コーヒー製造・加工業,（飲料の製造を除く。）,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,製造業,飲料・たばこ・飼料製造業,茶・コーヒー製造業（清涼飲料を除く）,コーヒー製造業,,,,,,,珈琲　ふくまめ,珈琲ふくまめ,,,1,,,,,コーヒー　フクマメ
10202,fBiz00000898460000000001,群馬県,高崎市,ウエルシア高崎中居店,ウエルシアタカサキナカイテン,⑪ 百貨店、総合スーパー,ドラッグストア,群馬県高崎市中居町3-38-9,,2/4/1900,5/18/1900,273507061,ウエルシア薬局株式会社,3030001002411 ,東京都千代田区外神田2-2-15,,,,,,,届出,,,,高崎市保健所,ウエルシア高崎中居店,027,027-350-7061,,,,群馬県高崎市中居町3-38-9,群馬県高崎市中居町３－３８－９,,60141,群馬県,高崎市,中居町３,,,,,,ウエルシア薬局株式会社,,,東京都千代田区外神田2-2-15,東京都千代田区外神田２－２－１５,,72907,東京都,千代田区,外神田２,,届出,百貨店、総合スーパー, ドラッグストア,,3030001002411,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,ウエルシア高崎中居店,ウエルシア高崎中居店,ウエルシア薬局株式会社,,1,,,,,ウエルシアタカサキナカイテン
10202,fBiz00000908480000000001,群馬県,高崎市,高崎市立倉賀野小学校,タカサキシリツクラガノショウガッコウ,㉖ 集団給食施設,,群馬県高崎市倉賀野町１７４４,,2/4/1900,5/18/1900,273462209,,,,,,,,,,届出,,,,高崎市保健所,高崎市立倉賀野小学校,027,027-346-2209,,,,群馬県高崎市倉賀野町１７４４,群馬県高崎市倉賀野町１７４４,,60081,群馬県,高崎市,倉賀野町,,,,,,,,,,,,,,,,,届出,給食施設,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,高崎市立倉賀野小学校,高崎市立倉賀野小学校,,,1,,,,,タカサキシリツクラガノショウガッコウ
10202,fBiz00000915680000000002,群馬県,高崎市,慈光こども園,ジコウコドモエン,㉖ 集団給食施設,,群馬県高崎市通町９０番地１,,2/4/1900,5/18/1900,273234002,社会福祉法人　すずの会,7070005009073 ,群馬県高崎市通町９０番地１,,,,,,,届出,,,,高崎市保健所,慈光こども園,027,027-323-4002,,,,群馬県高崎市通町９０番地１,群馬県高崎市通町９０番地１,,60133,群馬県,高崎市,通町,,,,,,社会福祉法人　すずの会,,,群馬県高崎市通町９０番地１,群馬県高崎市通町９０番地１,,60133,群馬県,高崎市,通町,,届出,給食施設,,,7070005009073,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,慈光こども園,慈光こども園,社会福祉法人すずの会,,1,,,,,ジコウコドモエン
10202,fBiz00000916030000000124,群馬県,高崎市,ココス　高崎店,ココス　タカサキテン,⑬ その他の食料・飲料販売業,,群馬県高崎市請地町11－62,,2/4/1900,5/18/1900,050-3333-6301,株式会社ココスジャパン,9010401054189 ,東京都港区港南２丁目１８番１号,,,,,,,届出,,,,高崎市保健所,ココス　高崎店,027,050-3333-6301,,,,群馬県高崎市請地町11－62,群馬県高崎市請地町１１－６２,,60050,群馬県,高崎市,請地町,,,,,,株式会社ココスジャパン,,,東京都港区港南２丁目１８番１号,東京都港区港南２丁目１８番１号,,73073,東京都,港区,港南２,,届出,食料品販売業,,,9010401054189,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,ココス　高崎店,ココス高崎店,株式会社ココスジャパン,ココス,1,宿泊業，飲食サービス業,飲食店,食堂，レストラン（専門料理店を除く）,食堂，レストラン（専門料理店を除く）,ココス　タカサキテン
10202,fBiz00000916030000000476,群馬県,高崎市,ココス高崎中居店,ココス　タカサキナカイテン,⑬ その他の食料・飲料販売業,,群馬県高崎市中居町4－23－2,,2/4/1900,5/18/1900,050-3333-4595,株式会社ココスジャパン,9010401054189 ,東京都港区港南２丁目１８番１号,,,,,,,届出,,,,高崎市保健所,ココス高崎中居店,027,050-3333-4595,,,,群馬県高崎市中居町4－23－2,群馬県高崎市中居町４－２３－２,,60142,群馬県,高崎市,中居町４,,,,,,株式会社ココスジャパン,,,東京都港区港南２丁目１８番１号,東京都港区港南２丁目１８番１号,,73073,東京都,港区,港南２,,届出,食料品販売業,,,9010401054189,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,ココス高崎中居店,ココス高崎中居店,株式会社ココスジャパン,ココス,1,宿泊業，飲食サービス業,飲食店,食堂，レストラン（専門料理店を除く）,食堂，レストラン（専門料理店を除く）,ココス　タカサキナカイテン
10202,fBiz00000917660000000002,群馬県,高崎市,姉妹商会,チャメショウカイ,⑬ その他の食料・飲料販売業,無人販売所,群馬県高崎市日高町554-2,,2/4/1900,5/18/1900,8012699440,金俊樹,,群馬県高崎市江木町１７０８－２マリーゴールド２０２,,,,,,,届出,,,,高崎市保健所,姉妹商会,027,080-1269-9440,,,,群馬県高崎市日高町554-2,群馬県高崎市日高町５５４－２,,60161,群馬県,高崎市,日高町,,,,,,,金俊樹,,群馬県高崎市江木町１７０８－２マリーゴールド２０２,群馬県高崎市江木町１７０８－２マリ－ゴ－ルド２０２,,60052,群馬県,高崎市,江木町,,届出,食料品販売業, 無人販売所,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,姉妹商会,姉妹商会,,,1,,,,,チャメショウカイ
10202,fBiz00000919470000000375,群馬県,高崎市,,,① 魚介類販売業（包装済みの魚介類のみの販売）,,,,,,,,,,,,,,,,届出,,,,高崎市保健所,,,,,,,,群馬県,,,群馬県,,,,,,,,,,,,,,,,,,,届出,魚介類販売業,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,,,,,0,,,,,
10202,fBiz00000919470000000510,群馬県,高崎市,,,① 魚介類販売業（包装済みの魚介類のみの販売）,,,,,,,,,,,,,,,,届出,,,,高崎市保健所,,,,,,,,群馬県,,,群馬県,,,,,,,,,,,,,,,,,,,届出,魚介類販売業,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,,,,,0,,,,,
10202,fBiz00000927840000000003,群馬県,高崎市,,,㉖ 集団給食施設,,,,,,,,,,,,,,,,届出,,,,高崎市保健所,,,,,,,,群馬県,,,群馬県,,,,,,,,,,,,,,,,,,,届出,給食施設,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,,,,,0,,,,,
