https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,n処理終了,,,,,,,,,,,,,,,n10_company_name_maintenance,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他,業種,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,開業年月日,許可年月日,確認番号,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
許可,飲食店,BAR BASE CAMP,砂川市西2条南1丁目1-7,砂川市西２条南１丁目１－７,,,奧山訓史,,  , ,, ,2021.12.2,2021.12.2,2-153,,滝川保健所,BAR BASE CAMP,0125,,,,,砂川市西２条南１丁目１－７,北海道砂川市西二条南１丁目１－７,,15578,北海道,砂川市,西二条南１,,2021/12/02,2021/12/02,,,,奧山訓史 ,, ,,,,,,,2-153,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＢＡＲ　ＢＡＳＥ　ＣＡＭＰ,ＢＡＲＢＡＳＥＣＡＭＰ,
許可,飲食店営業,福祉ショップ　たいやきCoCo,道内一円,道内一円,,0164-22-7799,特定非営利活動法人深川市手をつなぐ育成会,菊池　実,深川市開西町2丁目7番15号,深川市開西町２丁目７番１５号,,0164-22-4002,2021.12.17,2021.12.17,304-49,,滝川保健所,福祉ショップ　たいやきCoCo,,0164-22-7799,,,,道内一円,北海道道内一円,,,北海道,,,,2021/12/17,2021/12/17,,,特定非営利活動法人深川市手をつなぐ育成会,菊池　実,0164-22-4002,深川市開西町２丁目７番１５号,北海道深川市開西町２丁目７番１５号,,16125,北海道,深川市,開西町２,304-49,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,福祉ショップ　たいやきＣｏＣｏ,福祉ショップたいやきＣｏＣｏ,特定非営利活動法人深川市手をつなぐ育成会
許可,飲食店営業,Bar Ready Go,深川市3条10番8号　2F,深川市３条１０番８号,２F,,安井　幸希,,,,,,2021.12.1,2021.12.1,304-48,,深川保健所,Bar Ready Go,0164,,,,,深川市３条１０番８号,北海道深川市三条１０番８号,２F,16114,北海道,深川市,三条,,2021/12/01,2021/12/01,,,,安井　幸希 ,,,,,,,,,304-48,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｂａｒ　Ｒｅａｄｙ　Ｇｏ,ＢａｒＲｅａｄｙＧｏ,
許可,菓子製造業,cafe 合う時,空知郡南富良野町字幾寅946番地2,空知郡南富良野町字幾寅９４６番地２,,,稲坂　範仁,,,,,,2021.12.21,2021.12.21,8-186,,富良野保健所,cafe 合う時,0167,,,,,空知郡南富良野町字幾寅９４６番地２,北海道空知郡南富良野町字幾寅９４６番地２,,18334,北海道,空知郡南富良野町,幾寅,,2021/12/21,2021/12/21,,,,稲坂　範仁 ,,,,,,,,,8-186,,菓子製造業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,,,,,,,,,ｃａｆｅ　合う時,ｃａｆｅ合う時,
許可,飲食店営業,キッチン　エベルサ,富良野市本町2-27,富良野市本町２－２７,,0167-56-9083,Being株式会社,西川　斐子,富良野市幸町13番1号,富良野市幸町１３番１号,,,2021.12.14,2021.12.14,8-185,,富良野保健所,キッチン　エベルサ,0167,0167-56-9083,,,,富良野市本町２－２７,北海道富良野市本町２－２７,,16216,北海道,富良野市,本町,,2021/12/14,2021/12/14,,,Being株式会社,西川　斐子,,富良野市幸町１３番１号,北海道富良野市幸町１３番１号,,16164,北海道,富良野市,幸町,8-185,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,キッチン　エベルサ,キッチンエベルサ,Ｂｅｉｎｇ株式会社
許可,飲食店営業,ルーニー,富良野保健所管内一円,富良野保健所管内一円,,,髙橋　渡,,,,,,2021.12.9,2021.12.9,8-184,,富良野保健所,ルーニー,,,,,,富良野保健所管内一円,北海道富良野保健所管内一円,,,北海道,,,,2021/12/09,2021/12/09,,,,髙橋　渡 ,,,,,,,,,8-184,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ルーニー,ルニ,
許可,魚介類販売業,IYOS.合同会社,富良野市山部中町2番3号,富良野市山部中町２番３号,,,IYOS.合同会社,酒折　ゆか,富良野市山部中町2番3号,富良野市山部中町２番３号,,,2021.12.3,2021.12.3,8-182,,富良野保健所,IYOS.合同会社,0167,,,,,富良野市山部中町２番３号,北海道富良野市山部中町２番３号,,16267,北海道,富良野市,山部中町,,2021/12/03,2021/12/03,,,IYOS.合同会社,酒折　ゆか,,富良野市山部中町２番３号,北海道富良野市山部中町２番３号,,16267,北海道,富良野市,山部中町,8-182,,魚介類販売業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,ＩＹＯＳ．合同会社,ＩＹＯＳ合同会社,ＩＹＯＳ．合同会社
許可,飲食店営業,富良野　萬亀や,全道一円,全道一円,,,亀田　治,,,,,,2021.12.3,2021.12.3,8-183,,富良野保健所,富良野　萬亀や,,,,,,全道一円,北海道全道一円,,,北海道,,,,2021/12/03,2021/12/03,,,,亀田　治 ,,,,,,,,,8-183,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,富良野　萬亀や,富良野萬亀や,
許可,菓子製造業,エゾアムプリン製造所,富良野市平沢3893-4,富良野市平沢３８９３－４,,,加藤　かおり,,,,,,2021.12.1,2021.12.1,8-180,,富良野保健所,エゾアムプリン製造所,0167,,,,,富良野市平沢３８９３－４,北海道富良野市平沢３８９３－４,,16175,北海道,富良野市,平沢,,2021/12/01,2021/12/01,,,,加藤　かおり ,,,,,,,,,8-180,,菓子製造業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,,,,,,,,,エゾアムプリン製造所,エゾアムプリン製造所,
許可,飲食店営業,キッチンcar Berry and Chｌoe's,全道一円,全道一円,,,中島　博史,,,,,,2021.12.1,2021.12.1,8-181,,富良野保健所,キッチンcar Berry and Chｌoe's,,,,,,全道一円,北海道全道一円,,,北海道,,,,2021/12/01,2021/12/01,,,,中島　博史 ,,,,,,,,,8-181,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,キッチンｃａｒ　Ｂｅｒｒｙ　ａｎｄ　Ｃｈｌｏｅ＇ｓ,キッチンｃａｒＢｅｒｒｙａｎｄＣｈｌｏｅｓ,
許可,魚介類販売業,山森漁業部,古宇郡神恵内村大字赤石村3番地,古宇郡神恵内村大字赤石村３番地,,,山森　昴,,,,,,2021.12.27,2021.12.27,3-92,,岩内保健所,山森漁業部,0135,,,,,古宇郡神恵内村大字赤石村３番地,北海道古宇郡神恵内村赤石村３番地,,17811,北海道,古宇郡神恵内村,赤石村,,2021/12/27,2021/12/27,,,,山森　昴 ,,,,,,,,,3-92,,魚介類販売業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,山森漁業部,山森漁業部,
許可,水産製品製造業,山森漁業部,古宇郡神恵内村大字赤石村3,古宇郡神恵内村大字赤石村３,,,山森　淳,,,,,,2021.12.27,2021.12.27,3-93,,岩内保健所,山森漁業部,0135,,,,,古宇郡神恵内村大字赤石村３,北海道古宇郡神恵内村赤石村３,,17811,北海道,古宇郡神恵内村,赤石村,,2021/12/27,2021/12/27,,,,山森　淳 ,,,,,,,,,3-93,,水産製品製造業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,山森漁業部,山森漁業部,
許可,水産製品製造業,山森漁業部,古宇郡神恵内村大字赤石村3番地,古宇郡神恵内村大字赤石村３番地,,,山森　昴,,,,,,2021.12.27,2021.12.27,3-92,,岩内保健所,山森漁業部,0135,,,,,古宇郡神恵内村大字赤石村３番地,北海道古宇郡神恵内村赤石村３番地,,17811,北海道,古宇郡神恵内村,赤石村,,2021/12/27,2021/12/27,,,,山森　昴 ,,,,,,,,,3-92,,水産製品製造業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,山森漁業部,山森漁業部,
届出,行商,三田牧場,岩内郡共和町小沢867,岩内郡共和町小沢８６７,,0135-72-1412,三田農林株式会社,三田林太郎,盛岡市中央通36914,盛岡市中央通３６９１４,,019-624-2120,,2021.12.22,,,岩内保健所,三田牧場,0135,0135-72-1412,,,,岩内郡共和町小沢８６７,北海道岩内郡共和町小沢８６７,,17836,北海道,岩内郡共和町,小沢,,,2021/12/22,,,三田農林株式会社,三田林太郎,019-624-2120,盛岡市中央通３６９１４,岩手県盛岡市中央通３６９１４,,29251,岩手県,盛岡市,中央通３,,,行商,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,無店舗小売業,その他の無店舗小売業,,,,,,,,三田牧場,三田牧場,三田農林株式会社
届出,コンビニエンスストア,フードショップ　ササキ,岩内郡共和町小沢1715番地1,岩内郡共和町小沢１７１５番地１,,,佐々木従行,,,,,,,2021.12.21,,,岩内保健所,フードショップ　ササキ,0135,,,,,岩内郡共和町小沢１７１５番地１,北海道岩内郡共和町小沢１７１５番地１,,17836,北海道,岩内郡共和町,小沢,,,2021/12/21,,,,佐々木従行 ,,,,,,,,,,,コンビニエンスストア,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,フードショップ　ササキ,フドショップササキ,
届出,その他の食料・飲料販売業,いわない温泉　高島旅館,岩内郡岩内町字野束505,岩内郡岩内町字野束５０５,,,㈱カルチャーヴィレッジ,高島将人,岩内郡岩内町字野束505,岩内郡岩内町字野束５０５,,0135-61-2222,,2021.12.17,,,岩内保健所,いわない温泉　高島旅館,0135,,,,,岩内郡岩内町字野束５０５,北海道岩内郡岩内町字野束５０５,,17828,北海道,岩内郡岩内町,野束,,,2021/12/17,,,㈱カルチャーヴィレッジ,高島将人,0135-61-2222,岩内郡岩内町字野束５０５,北海道岩内郡岩内町字野束５０５,,17828,北海道,岩内郡岩内町,野束,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,いわない温泉　高島旅館,いわない温泉高島旅館,株式会社カルチャーヴィレッジ
届出,その他の食料・飲料販売業,肉のにしばた,岩内郡岩内町字万代44656,岩内郡岩内町字万代４４６５６,,,有限会社肉のにしばた,西端禮子,岩内郡岩内町万代44656,岩内郡岩内町万代４４６５６,,0135-62-0438,,2021.12.8,,,岩内保健所,肉のにしばた,0135,,,,,岩内郡岩内町字万代４４６５６,北海道岩内郡岩内町字万代４４６５６,,17830,北海道,岩内郡岩内町,万代,,,2021/12/08,,,有限会社肉のにしばた,西端禮子,0135-62-0438,岩内郡岩内町万代４４６５６,北海道岩内郡岩内町万代４４６５６,,17830,北海道,岩内郡岩内町,万代,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,肉のにしばた,肉のにしばた,有限会社肉のにしばた
届出,その他の食料・飲料販売業,杉原精肉店,岩内郡岩内町栄44562,岩内郡岩内町栄４４５６２,,,杉原貴志,,,,,,,2021.12.8,,,岩内保健所,杉原精肉店,0135,,,,,岩内郡岩内町栄４４５６２,北海道岩内郡岩内町栄４４５６２,,17825,北海道,岩内郡岩内町,栄,,,2021/12/08,,,,杉原貴志 ,,,,,,,,,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,杉原精肉店,杉原精肉店,
届出,集団給食施設,泊村学校給食共同調理所,古宇郡泊村大字茅沼村字南坂の上44715,古宇郡泊村大字茅沼村字南坂の上４４７１５,,,泊村,髙橋鉄徳,古宇郡泊村大字茅沼村字臼別191-7,古宇郡泊村大字茅沼村字臼別１９１－７,,0135-75-2311,,2021.12.1,,,岩内保健所,泊村学校給食共同調理所,0135,,,,,古宇郡泊村大字茅沼村字南坂の上４４７１５,北海道古宇郡泊村茅沼村字南坂ノ上４４７１５,,17816,北海道,古宇郡泊村,茅沼村,,,2021/12/01,,,,泊村 髙橋鉄徳,0135-75-2311,古宇郡泊村大字茅沼村字臼別１９１－７,北海道古宇郡泊村茅沼村字臼別１９１－７,,17816,北海道,古宇郡泊村,茅沼村,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,泊村学校給食共同調理所,泊村学校給食共同調理所,
届出,その他の食料・飲料販売業,社会福祉法人黒松内つくし園　泊村老人ホームむつみ荘,古宇郡泊村大字茅沼村711-3,古宇郡泊村大字茅沼村７１１－３,,,社会福祉法人黒松内つくし園,髙橋英俊,古宇郡泊村大字茅沼村711-3,古宇郡泊村大字茅沼村７１１－３,,0135-65-2255,,2021.12.1,,,岩内保健所,社会福祉法人黒松内つくし園　泊村老人ホームむつみ荘,0135,,,,,古宇郡泊村大字茅沼村７１１－３,北海道古宇郡泊村茅沼村７１１－３,,17816,北海道,古宇郡泊村,茅沼村,,,2021/12/01,,,社会福祉法人黒松内つくし園,髙橋英俊,0135-65-2255,古宇郡泊村大字茅沼村７１１－３,北海道古宇郡泊村茅沼村７１１－３,,17816,北海道,古宇郡泊村,茅沼村,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,社会福祉法人黒松内つくし園　泊村老人ホームむつみ荘,社会福祉法人黒松内つくし園泊村老人ホムむつみ荘,社会福祉法人黒松内つくし園
許可,食肉販売業,川島農場,檜山郡上ﾉ国町字新村215,檜山郡上ﾉ国町字新村２１５,,0139-55-2255,川島喜代子,　,　, ,,　,2021.12.28,2021.12.28,3-69,,江差保健所,川島農場,0139,0139-55-2255,,,,檜山郡上ﾉ国町字新村２１５,北海道桧山郡上ノ国町字新村２１５,,17513,北海道,檜山郡上ノ国町,新村,,2021/12/28,2021/12/28,,,,川島喜代子 　,, ,,,,,,,3-69,,食肉販売業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,川島農場,川島農場,
許可,飲食店営業,株式会社上ﾉ国町観光振興公社,北海道江差保健所管内一円,北海道江差保健所管内一円,,0139-55-3955,株式会社上ﾉ国町観光振興公社,工藤昇,檜山郡上ﾉ国町字原歌3番地,檜山郡上ﾉ国町字原歌３番地,,0139-55-3955,2021.12.15,2021.12.15,3-68,,江差保健所,株式会社上ﾉ国町観光振興公社,,0139-55-3955,,,,北海道江差保健所管内一円,北海道江差保健所管内一円,,,北海道,,,,2021/12/15,2021/12/15,,,株式会社上ﾉ国町観光振興公社,工藤昇,0139-55-3955,檜山郡上ノ国町字原歌３番地,北海道桧山郡上ノ国町字原歌３番地,,17521,北海道,檜山郡上ノ国町,原歌,3-68,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,株式会社上ノ国町観光振興公社,株式会社上ノ国町観光振興公社,株式会社上ノ国町観光振興公社
許可,漬物製造業,千岱野つけもの研究会,爾志郡乙部町字姫川681-4,爾志郡乙部町字姫川６８１－４,,,小田花江,,,,,,2021.12.14,2021.12.14,3-67,,江差保健所,千岱野つけもの研究会,0139,,,,,爾志郡乙部町字姫川６８１－４,北海道爾志郡乙部町字姫川６８１－４,,17539,北海道,爾志郡乙部町,姫川,,2021/12/14,2021/12/14,,,,小田花江 ,,,,,,,,,3-67,,漬物製造業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,,,,,,,,,千岱野つけもの研究会,千岱野つけもの研究会,
許可,飲食店営業,ハートランドフェリー株式会社（カランセ奥尻）,檜山郡江差町江差港北埠頭,檜山郡江差町江差港北埠頭,,0139-52-1066,ハートランドフェリー株式会社,蔦井孝典,札幌市中央区北3条西3丁目1番地,札幌市中央区北３条西３丁目１番地,,011-233-8010,2021.12.10,2021.12.10,3-65,,江差保健所,ハートランドフェリー株式会社（カランセ奥尻）,0140,0139-52-1066,,,,檜山郡江差町江差港北埠頭,北海道桧山郡江差町江差港北埠頭,,701200,北海道,檜山郡江差町,江差港北埠頭,,2021/12/10,2021/12/10,,,ハートランドフェリー株式会社,蔦井孝典,011-233-8010,札幌市中央区北３条西３丁目１番地,北海道札幌市中央区北三条西３丁目１番地,,0147,北海道,札幌市中央区,北三条西３,3-65,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ハートランドフェリー株式会社（カランセ奥尻）,ハトランドフェリ株式会社カランセ奥尻,ハートランドフェリー株式会社
